,PercentTradesNeverDelq_2<=0.5_importance,MaxDelq2PublicRecLast12M_0<=0.5_importance,MSinceMostRecentInqexcl7days_1<=0.5_importance,NetFractionRevolvingBurden_0<=0.5_importance,NetFractionRevolvingBurden_4<=0.5_importance,AverageMInFile_0<=0.5_importance,train_acc,train_f1,test_acc_complete,test_f1_complete,test_acc_all,test_f1_all,n_leaves,train_loss
0,0.0,0.08075165058405287,0.0,0.0,0.061791095310648414,0.0594210259014728,0.697138987641781,0.699277189443604,0.6735647530040053,0.6750830564784053,0.5979789103690686,0.6045808124459809,5,0.30286101235821883
1,0.0,0.0753343490773658,0.0,0.0,0.06822414084983919,0.06466903673607582,0.697138987641781,0.699277189443604,0.6735647530040053,0.6750830564784053,0.5294376098418277,0.5037071362372567,5,0.30286101235821883
2,0.0766886744540376,0.0,0.01574403250380907,0.0,0.042153377348908116,0.060775351278144596,0.697138987641781,0.7138057910734282,0.6755674232309746,0.6904458598726114,0.3165641476274165,0.38334985133795835,5,0.3028610123582197
3,0.0,0.0865075334349078,0.0,0.0,0.0729642796681903,0.05722024716438123,0.697138987641781,0.699277189443604,0.6735647530040053,0.6750830564784053,0.594463971880492,0.5997398091934085,5,0.30286101235821883
4,0.0,0.08803114948366342,0.0,0.0,0.09835788048078553,0.0,0.664973759945827,0.6231194058274614,0.6328437917222964,0.5807926829268293,0.5481107205623902,0.501574993942331,3,0.3350262400541696
5,0.13458608430675467,0.0,0.0,0.0,0.0,0.07330286101235828,0.680717792449636,0.7021478205938092,0.6562082777036048,0.68032278088144,0.43321616871704743,0.5427153491669621,4,0.3192822075503674
6,0.1252750973421365,0.0,0.0,0.0,0.06466903673607582,0.0,0.6819028271542238,0.693424702235275,0.6435246995994659,0.6496062992125984,0.5514059753954306,0.5633019674935843,4,0.3180971728457797
7,0.12781445742339603,0.0,0.0,0.0,0.0,0.06517690875232773,0.680717792449636,0.7021478205938092,0.6562082777036048,0.68032278088144,0.5905096660808435,0.6215996751928542,4,0.319282207550367
8,0.11240900626375483,0.0,0.0,0.0,0.06636194345691548,0.0,0.6819028271542238,0.693424702235275,0.6435246995994659,0.6496062992125984,0.5514059753954306,0.5633019674935843,4,0.31809717284577865
9,0.07245640765193839,0.0,0.0,0.0076180802437786355,0.051125782969358435,0.06026747926189269,0.7012019637717962,0.7205067300079177,0.6755674232309746,0.6912325285895807,0.5804042179261862,0.5992446496013428,5,0.29879803622820494
10,0.08346030133739635,0.0,0.022346368715083775,0.0,0.042153377348908116,0.052310817673946186,0.697138987641781,0.7138057910734282,0.6755674232309746,0.6904458598726114,0.3216168717047452,0.39068666140489344,5,0.30286101235822016
11,0.11731843575418988,0.0,0.0,0.0,0.05366514305061787,0.05264939901811405,0.7005248010834603,0.7341848234410218,0.670894526034713,0.7060226595110316,0.5764499121265377,0.6145541783286685,5,0.2994751989165425
12,0.11528694768918235,0.0,0.0,0.0,0.06196038598273235,0.0,0.6819028271542238,0.693424702235275,0.6435246995994659,0.6496062992125984,0.5514059753954306,0.5633019674935843,4,0.31809717284577865
13,0.0,0.08058235991196883,0.0,0.00964956830878616,0.054003724394785846,0.07059421025901469,0.697138987641781,0.699277189443604,0.6735647530040053,0.6750830564784053,0.5979789103690686,0.6045808124459809,5,0.30286101235822016
14,0.1178263077704419,0.0,0.0,0.013712544438801433,0.03656678517013712,0.03622820382596925,0.7018791264601321,0.7318410232983097,0.6662216288384513,0.6966019417475728,0.5898506151142355,0.6283097750348398,5,0.2981208735398694
15,0.11207042491958685,0.0,0.0,0.0,0.048925004232266756,0.04689351616725912,0.7005248010834603,0.7341848234410218,0.670894526034713,0.7060226595110316,0.5764499121265377,0.6145541783286685,5,0.299475198916542
16,0.0,0.07618080243778569,0.0,0.0,0.07635009310986962,0.06416116471982392,0.697138987641781,0.699277189443604,0.6735647530040053,0.6750830564784053,0.5467926186291739,0.5306029579067122,5,0.30286101235821883
17,0.10868461147790753,0.0,0.0,0.0,0.055019468427289664,0.05264939901811405,0.7005248010834603,0.7341848234410218,0.670894526034713,0.7060226595110316,0.6034710017574693,0.6478048780487805,5,0.2994751989165425
18,0.0,0.08599966141865578,0.016251904520060867,0.0,0.05349585237853394,0.05044862028102248,0.6937531742001015,0.6848981013760669,0.6755674232309746,0.6657496561210454,0.3134885764499121,0.3636733862757076,5,0.30624682579989915
19,0.10699170475706787,0.0,0.0,0.0,0.057389537836465165,0.05248010834603012,0.7005248010834603,0.7341848234410218,0.670894526034713,0.7060226595110316,0.5764499121265377,0.6145541783286685,5,0.299475198916542
20,0.0,0.08109023192822074,0.0,0.0,0.0711020822752666,0.06111393262231257,0.697138987641781,0.699277189443604,0.6735647530040053,0.6750830564784053,0.5801845342706503,0.5797228942159666,5,0.30286101235821883
21,0.10699170475706787,0.0,0.0,0.0,0.0514643643135263,0.052310817673946186,0.7005248010834603,0.7341848234410218,0.670894526034713,0.7060226595110316,0.5764499121265377,0.6145541783286685,5,0.29947519891654073
22,0.13086168952090738,0.0,0.0,0.0,0.0,0.07144066361943457,0.680717792449636,0.7021478205938092,0.6562082777036048,0.68032278088144,0.5905096660808435,0.6215996751928542,3,0.31928220755036646
23,0.0,0.09057050956492296,0.0,0.0,0.0,0.08159810394447264,0.6560013543253767,0.6234247590808006,0.6388518024032043,0.6093862815884477,0.5749121265377856,0.5477915400794579,3,0.3439986456746201
24,0.13712544438801422,0.0,0.0,0.0,0.0,0.06957846622651098,0.680717792449636,0.7021478205938092,0.6562082777036048,0.68032278088144,0.5727152899824253,0.5985552115583075,4,0.3192822075503672
25,0.11003893685457933,0.0,0.0,0.0,0.05417301506686978,0.05772811918063314,0.7005248010834603,0.7341848234410218,0.670894526034713,0.7060226595110316,0.4986818980667838,0.5090361445783133,5,0.2994751989165425
26,0.09023192822075499,0.04062976130015228,0.0,0.0,0.0,0.06771626883358728,0.6798713390892162,0.7081339712918661,0.6582109479305741,0.6893203883495146,0.5922671353251318,0.6288,4,0.32012866091078684
27,0.0,0.08109023192822074,0.0,0.0,0.07076350093109873,0.06653123412899953,0.697138987641781,0.699277189443604,0.6735647530040053,0.6750830564784053,0.5766695957820738,0.5747075700728316,5,0.30286101235821883
28,0.11528694768918224,0.0,0.0,0.0,0.058574572541052916,0.05264939901811405,0.7005248010834603,0.7341848234410218,0.670894526034713,0.7060226595110316,0.5942442882249561,0.6366319102891993,5,0.29947519891654034
29,0.0,0.07973590655154905,0.0,0.0,0.06940917555442694,0.05755882850854921,0.697138987641781,0.699277189443604,0.6735647530040053,0.6750830564784053,0.5766695957820738,0.5747075700728316,5,0.30286101235821883
30,0.07990519722363298,0.044354156085999685,0.0,0.0,0.05044862028102248,0.052310817673946186,0.6973082783138649,0.7363609554703627,0.6735647530040053,0.7142022209234365,0.5836994727592267,0.6282126741220325,5,0.3026917216861358
31,0.13763331640426613,0.0,0.0,0.0,0.0,0.07177924496360255,0.680717792449636,0.7021478205938092,0.6562082777036048,0.68032278088144,0.5905096660808435,0.6215996751928542,4,0.3192822075503672
32,0.10936177416624338,0.0,0.0,0.0,0.05417301506686978,0.052310817673946186,0.7005248010834603,0.7341848234410218,0.670894526034713,0.7060226595110316,0.5927065026362038,0.6347517730496454,5,0.29947519891654184
33,0.13763331640426613,0.0,0.00964956830878616,0.0,0.0,0.05637379380396135,0.6813949551379719,0.6983007374158384,0.6608811748998665,0.6788874841972187,0.5454745166959578,0.5580004272591327,4,0.3186050448620306
34,0.0,0.08125952260030478,0.0,0.0,0.06619265278483155,0.05248010834603012,0.697138987641781,0.699277189443604,0.6735647530040053,0.6750830564784053,0.5294376098418277,0.5037071362372567,5,0.30286101235821894
35,0.08735398679532758,0.040968342644320255,0.0,0.0,0.0631454206873201,0.0,0.6813949551379719,0.7006045179764556,0.6495327102803738,0.6649649010848756,0.5713971880492091,0.5963169873784399,4,0.3186050448620305
36,0.0,0.0766886744540376,0.0,0.0,0.06822414084983919,0.06162180463856448,0.697138987641781,0.699277189443604,0.6735647530040053,0.6750830564784053,0.5766695957820738,0.5747075700728316,5,0.30286101235821883
37,0.0,0.07448789571694603,0.0,0.02539360081259523,0.052310817673946186,0.048247841543931025,0.696969696969697,0.6931779225231403,0.6675567423230975,0.6612244897959184,0.5806239015817223,0.5749276330438655,5,0.3030303030303042
38,0.1323853055696631,0.0,0.0,0.0,0.0,0.06229896732690032,0.680717792449636,0.7021478205938092,0.6562082777036048,0.68032278088144,0.5742530755711776,0.6005770816158286,4,0.31928220755036657
39,0.10597596072456406,0.0,0.0,0.0,0.059590316573556734,0.05197223632977821,0.7005248010834603,0.7341848234410218,0.670894526034713,0.7060226595110316,0.6034710017574693,0.6478048780487805,5,0.2994751989165411
40,0.1252750973421365,0.0,0.0,0.0,0.0,0.06822414084983919,0.680717792449636,0.7021478205938092,0.6562082777036048,0.68032278088144,0.43321616871704743,0.5427153491669621,4,0.31928220755036674
41,0.0,0.05197223632977832,0.0,0.007787370915862568,0.06991704757067896,0.059590316573556845,0.6932453021838497,0.6868302799861735,0.6728971962616822,0.663923182441701,0.5924868189806678,0.5882352941176471,5,0.3067546978161514
42,0.1127475876079228,-0.002031488065007636,0.0,0.0,0.05264939901811405,0.05044862028102248,0.6978161503301168,0.730566037735849,0.6675567423230975,0.7014388489208633,0.5902899824253075,0.631495751827702,5,0.302183849669885
43,0.07567293042153378,0.0,0.0,0.0079566615879465,0.058913153885221003,0.059590316573556845,0.7012019637717962,0.7205067300079177,0.6755674232309746,0.6912325285895807,0.5804042179261862,0.5992446496013428,5,0.29879803622820417
44,0.10648383274081596,0.0,0.0,0.0,0.046047062806839345,0.04875571356018282,0.7005248010834603,0.7341848234410218,0.670894526034713,0.7060226595110316,0.4554042179261863,0.5725125021555441,5,0.29947519891654195
45,0.0,0.08193668528864062,0.0,0.0,0.06433045539190796,0.05975960724564078,0.697138987641781,0.699277189443604,0.6735647530040053,0.6750830564784053,0.594463971880492,0.5997398091934085,5,0.30286101235821883
46,0.12155070255628908,0.0,0.0,0.0,0.07364144235652614,0.0,0.6819028271542238,0.693424702235275,0.6435246995994659,0.6496062992125984,0.5514059753954306,0.5633019674935843,4,0.3180971728457774
47,0.0,0.0771965464702895,0.0,0.0,0.06720839681733537,0.06568478076857964,0.697138987641781,0.699277189443604,0.6735647530040053,0.6750830564784053,0.5913884007029877,0.5954762940408873,5,0.30286101235821883
48,0.08142881327238871,0.04113763331640419,0.0,0.0,0.04926358557643473,0.050110038936854506,0.6973082783138649,0.7363609554703627,0.6735647530040053,0.7142022209234365,0.5940246045694201,0.640746500777605,5,0.3026917216861369
49,0.11731843575418988,0.0,0.0,0.0,0.05163365498561023,0.052310817673946186,0.7005248010834603,0.7341848234410218,0.670894526034713,0.7060226595110316,0.5942442882249561,0.6366319102891993,5,0.29947519891654195
50,0.1286609107838158,0.0,0.0,0.0,0.0,0.06026747926189269,0.680717792449636,0.7021478205938092,0.6562082777036048,0.68032278088144,0.5812829525483304,0.6097461097461098,4,0.3192822075503666
51,0.11630269172168617,0.0,0.0,0.0,0.07398002370069412,0.0,0.6819028271542238,0.693424702235275,0.6435246995994659,0.6496062992125984,0.5514059753954306,0.5633019674935843,4,0.31809717284577815
52,0.0,0.0846453360419841,0.0,0.0,0.06839343152192312,0.06670052480108346,0.697138987641781,0.699277189443604,0.6735647530040053,0.6750830564784053,0.5832601054481547,0.5840824380618286,5,0.30286101235821883
53,0.10868461147790753,0.0,0.0,0.0028779414254275215,0.05129507364144237,0.035889622481801275,0.7018791264601321,0.7318410232983097,0.6662216288384513,0.6966019417475728,0.5735940246045694,0.6077995554657507,5,0.29812087353987077
54,0.07956661587946512,0.0,0.012866091078381658,0.0,0.05569663111562562,0.050617910953106526,0.7044184865413916,0.7262464722483537,0.6762349799732977,0.6963055729492799,0.4973637961335677,0.4975845410628019,5,0.2955815134586097
55,0.0,0.07651938378195366,0.0,0.0,0.07347215168444221,0.05857457254105303,0.697138987641781,0.699277189443604,0.6735647530040053,0.6750830564784053,0.5979789103690686,0.6045808124459809,5,0.30286101235821883
56,0.0,0.08532249873031994,0.0,0.0,0.07228711697985446,0.06449974606399189,0.697138987641781,0.699277189443604,0.6735647530040053,0.6750830564784053,0.5766695957820738,0.5747075700728316,4,0.30286101235821883
57,0.11918063314711358,0.0,0.0,0.0,0.0668698154731674,0.0,0.6819028271542238,0.693424702235275,0.6435246995994659,0.6496062992125984,0.5676625659050967,0.5856842105263158,4,0.31809717284577804
58,0.10885390214999158,0.0,0.007448789571694592,0.0,0.05383443372270191,0.04130692398848823,0.7018791264601321,0.732492784444782,0.6748998664886515,0.7050272562083586,0.5670035149384886,0.5999594073472702,5,0.29812087353987016
59,0.10682241408498383,0.0,0.0,0.0,0.047739969527679005,0.048417132216014847,0.7005248010834603,0.7341848234410218,0.670894526034713,0.7060226595110316,0.5942442882249561,0.6366319102891993,5,0.299475198916542
60,0.10936177416624338,0.0,0.0,0.0,0.04486202810225148,0.062468257998984256,0.7005248010834603,0.7341848234410218,0.670894526034713,0.7060226595110316,0.5764499121265377,0.6145541783286685,5,0.299475198916542
61,0.10631454206873203,0.0,0.0,0.0,0.05078720162519046,0.056204503131877415,0.7005248010834603,0.7341848234410218,0.670894526034713,0.7060226595110316,0.5927065026362038,0.6347517730496454,5,0.29947519891654184
62,0.13627899102759433,0.0,0.009310986964618184,0.0,0.0,0.05383443372270191,0.6813949551379719,0.6983007374158384,0.6608811748998665,0.6788874841972187,0.3881810193321617,0.48397257735779137,4,0.3186050448620309
63,0.0,0.07838158117487726,0.0,0.0,0.06754697816150335,0.06466903673607582,0.697138987641781,0.699277189443604,0.6735647530040053,0.6750830564784053,0.5766695957820738,0.5747075700728316,5,0.30286101235821883
64,0.0,0.08362959200948028,0.0,0.0,0.06585407144066369,0.06229896732690032,0.697138987641781,0.699277189443604,0.6735647530040053,0.6750830564784053,0.5832601054481547,0.5840824380618286,5,0.30286101235821894
65,0.10512950736414417,0.0,0.03385813441679364,0.0,0.0,0.0551887590993736,0.675639072287117,0.6716929403701165,0.6595460614152203,0.6540027137042063,0.23769771528998243,0.24663482414242294,4,0.3243609277128854
66,0.1085153208058236,0.0,0.0,0.0,0.047232097511427096,0.04757067885559507,0.7005248010834603,0.7341848234410218,0.670894526034713,0.7060226595110316,0.5927065026362038,0.6347517730496454,5,0.2994751989165412
67,0.0,0.06890130353817503,0.0,0.0,0.06957846622651098,0.055019468427289664,0.697138987641781,0.699277189443604,0.6735647530040053,0.6750830564784053,0.5979789103690686,0.6045808124459809,5,0.30286101235821894
68,0.08701540545115971,0.0,0.011342475029625931,0.0,0.05654308447604539,0.05518875909937371,0.7044184865413916,0.7262464722483537,0.6762349799732977,0.6963055729492799,0.367091388400703,0.45733659822942174,5,0.29558151345860917
69,0.0,0.08109023192822074,0.0,0.0,0.07076350093109873,0.05654308447604539,0.697138987641781,0.699277189443604,0.6735647530040053,0.6750830564784053,0.5766695957820738,0.5747075700728316,5,0.30286101235821883
70,0.12679871339089221,0.0,0.0,0.0,0.0,0.06788555950567121,0.680717792449636,0.7021478205938092,0.6562082777036048,0.68032278088144,0.5905096660808435,0.6215996751928542,4,0.31928220755036535
71,0.0,0.07838158117487726,0.0,0.0,0.07127137294735064,0.0673776874894193,0.697138987641781,0.699277189443604,0.6735647530040053,0.6750830564784053,0.5979789103690686,0.6045808124459809,5,0.30286101235821883
72,0.0,0.08346030133739635,0.0,0.0,0.0729642796681903,0.06839343152192312,0.697138987641781,0.699277189443604,0.6735647530040053,0.6750830564784053,0.5766695957820738,0.5747075700728316,5,0.30286101235822016
73,0.0,0.05992889791772471,0.02031488065007614,0.0,0.0753343490773658,0.048925004232266756,0.6956153715930252,0.6833392039450511,0.6728971962616822,0.6582984658298466,0.2992091388400703,0.34118133002891365,5,0.30438462840697544
74,0.11054680887083124,0.0,0.0,0.0,0.05468088708312169,0.05129507364144237,0.7005248010834603,0.7341848234410218,0.670894526034713,0.7060226595110316,0.5764499121265377,0.6145541783286685,5,0.29947519891654195
75,0.08921618418825117,0.04790926019976294,0.0,0.0,0.06534619942441167,0.0,0.6813949551379719,0.7006045179764556,0.6495327102803738,0.6649649010848756,0.5713971880492091,0.5963169873784399,4,0.3186050448620299
76,0.0,0.0846453360419841,0.006263754867106841,0.0,0.07347215168444221,0.04841713221601496,0.6981547316742848,0.6956818569721795,0.6755674232309746,0.6707317073170732,0.5399824253075571,0.5166204986149584,5,0.30184526832571507
77,0.12578296935838829,0.0,0.0,0.0,0.06636194345691548,0.0,0.6819028271542238,0.693424702235275,0.6435246995994659,0.6496062992125984,0.5320738137082601,0.5357454228421971,4,0.31809717284577804
78,0.1252750973421365,0.0,0.0,0.009988149652954137,0.048925004232266756,0.0,0.6819028271542238,0.693424702235275,0.6435246995994659,0.6496062992125984,0.5676625659050967,0.5856842105263158,4,0.3180971728457791
79,0.0,0.07347215168444221,0.0,0.0,0.07127137294735064,0.06297613001523616,0.697138987641781,0.699277189443604,0.6735647530040053,0.6750830564784053,0.5766695957820738,0.5747075700728316,5,0.30286101235822016
80,0.10157440325038092,0.0,0.0,0.0,0.05197223632977821,0.054003724394785846,0.7005248010834603,0.7341848234410218,0.670894526034713,0.7060226595110316,0.6034710017574693,0.6478048780487805,5,0.2994751989165418
81,0.12832232943964783,0.0,0.0,0.0,0.06280683934315223,0.0,0.6819028271542238,0.693424702235275,0.6435246995994659,0.6496062992125984,0.5514059753954306,0.5633019674935843,4,0.31809717284577865
82,0.0,0.05874386321313696,0.005078720162518979,0.0,0.0734721516844421,0.06348400203148807,0.6957846622651092,0.6893690579083838,0.6722296395193591,0.665303340149966,0.3657732864674868,0.4425564780845723,5,0.3042153377348915
83,0.06771626883358728,0.0,0.0,0.027932960893854775,0.03555104113763341,0.053326561706450004,0.7012019637717962,0.7205067300079177,0.6755674232309746,0.6912325285895807,0.5981985940246046,0.6226531875386837,5,0.29879803622820483
84,0.11427120365667853,0.0,0.0,0.0,0.0668698154731674,0.0,0.6819028271542238,0.693424702235275,0.6435246995994659,0.6496062992125984,0.47363796133567665,0.44562702452568254,4,0.31809717284577865
85,0.12222786524462503,0.0,0.0,0.0,0.06483832740815976,0.0,0.6819028271542238,0.693424702235275,0.6435246995994659,0.6496062992125984,0.5676625659050967,0.5856842105263158,3,0.318097172845778
86,0.0,0.07431860504486199,0.0,0.0,0.06907059421025907,0.07499576773319794,0.697138987641781,0.699277189443604,0.6735647530040053,0.6750830564784053,0.5979789103690686,0.6045808124459809,5,0.30286101235821894
87,0.12104283054003728,0.001015744032503818,0.0,0.0,0.05095649229727439,0.05264939901811416,0.6981547316742848,0.7312735493594574,0.671562082777036,0.7060931899641577,0.6025922671353251,0.6464725425053742,5,0.3018452683257177
88,0.10902319282207551,0.0,0.004740138818351114,0.0,0.057389537836465276,0.041476214660572164,0.7018791264601321,0.732492784444782,0.6748998664886515,0.7050272562083586,0.5507469244288224,0.5786111683494746,5,0.2981208735398707
89,0.11105468088708315,0.0,0.009988149652954137,0.0,0.035889622481801275,0.03910614525139666,0.7001862197392924,0.7279987713100906,0.6769025367156208,0.7048780487804878,0.3930140597539543,0.4936778449697636,5,0.29981378026070926
90,0.0,0.08379888268156432,0.0,0.004062976130015272,0.07211782630777053,0.04079905197223632,0.696969696969697,0.6931779225231403,0.6675567423230975,0.6612244897959184,0.5740333919156415,0.5653440932526339,5,0.3030303030303041
91,0.08379888268156432,0.0,0.03487387844929746,0.0,0.03961401726764857,0.04164550533265621,0.6944303368884375,0.7045342936650844,0.6755674232309746,0.6827676240208878,0.2374780316344464,0.2524230023691579,5,0.3055696631115632
92,0.07516505840528187,0.03961401726764857,0.0,0.0,0.048925004232266756,0.048417132216014847,0.6973082783138649,0.7363609554703627,0.6735647530040053,0.7142022209234365,0.5984182776801406,0.6460108443067389,5,0.30269172168613534
93,0.12747587607922806,0.0,0.0,0.0,0.0,0.06771626883358728,0.680717792449636,0.7021478205938092,0.6562082777036048,0.68032278088144,0.5116432337434095,0.5132472082329756,4,0.3192822075503672
94,0.0,0.08125952260030478,0.0,0.0,0.06805485017775526,0.06043676993397662,0.697138987641781,0.699277189443604,0.6735647530040053,0.6750830564784053,0.3960896309314587,0.48645619278909025,5,0.3028610123582197
95,0.07279498899610626,0.03673607584222105,0.0,0.0,0.04740138818351103,0.0496021669206026,0.6973082783138649,0.7363609554703627,0.6735647530040053,0.7142022209234365,0.5771089630931459,0.6200907835010855,5,0.30269172168613534
96,0.0,0.07550363974944985,0.0,0.0,0.06940917555442694,0.06754697816150335,0.697138987641781,0.699277189443604,0.6735647530040053,0.6750830564784053,0.594463971880492,0.5997398091934085,5,0.30286101235821883
97,0.1146097850008464,0.0,0.003724394785847296,0.0,0.03572033180971723,0.05654308447604528,0.6995090570509565,0.7312641937925813,0.6722296395193591,0.7058118633912522,0.43804920913884005,0.5513854787793756,5,0.30049094294904577
98,0.10970035551041135,0.0,0.0,0.0,0.05163365498561023,0.05434230573895371,0.7005248010834603,0.7341848234410218,0.670894526034713,0.7060226595110316,0.6034710017574693,0.6478048780487805,4,0.29947519891654184
99,0.10157440325038092,0.0,0.0,0.0,0.046554934823091254,0.04757067885559507,0.7005248010834603,0.7341848234410218,0.670894526034713,0.7060226595110316,0.5274604569420035,0.5499058380414312,5,0.299475198916542
100,0.11562552903335022,0.0,0.0,0.0,0.05349585237853394,0.054003724394785846,0.7005248010834603,0.7341848234410218,0.670894526034713,0.7060226595110316,0.6034710017574693,0.6478048780487805,4,0.2994751989165425
101,0.0,0.09040121889283903,0.0,0.0,0.06585407144066369,0.06568478076857964,0.697138987641781,0.699277189443604,0.6735647530040053,0.6750830564784053,0.5832601054481547,0.5840824380618286,5,0.30286101235821894
102,0.0883697308278314,0.0,0.02708650753343489,0.0,0.05925173522938887,0.03910614525139666,0.7042491958693076,0.7214160420985489,0.6769025367156208,0.690537084398977,0.30052724077328646,0.3596138374899437,5,0.2957508041306931
103,0.11545623836126628,0.0,0.0,0.0,0.06416116471982392,0.0,0.6819028271542238,0.693424702235275,0.6435246995994659,0.6496062992125984,0.5676625659050967,0.5856842105263158,4,0.3180971728457774
104,0.0,0.07414931437277805,0.0,0.0,0.06957846622651098,0.06449974606399189,0.697138987641781,0.699277189443604,0.6735647530040053,0.6750830564784053,0.5670035149384886,0.5607310006685982,5,0.30286101235821883
105,0.0,0.05434230573895382,0.0,0.024377856780091522,0.05315727103436607,0.06026747926189269,0.6932453021838497,0.6868302799861735,0.6728971962616822,0.663923182441701,0.5924868189806678,0.5882352941176471,5,0.3067546978161514
106,0.0,0.07364144235652614,0.0,0.0,0.06670052480108346,0.060775351278144596,0.697138987641781,0.699277189443604,0.6735647530040053,0.6750830564784053,0.5173550087873462,0.4843933348979113,5,0.30286101235821883
